Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Month Number
100,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Kevyn Wilder,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.618399999999994,2016,August,8
101,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Scott Hampton,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.97600000000001,3,0.2,-10.79730000000001,2016,August,8
102,CA-2016-158568,2016-08-29,2016-09-02,Standard Class,RB-19465,Price Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.7879999999999996,3,0.8,-3.0396,2016,August,8
103,CA-2016-129903,2016-12-01,2016-12-04,Second Class,GZ-14470,Allen Barton,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,2016,December,12
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Blythe Blake,Consumer,United States,Aurora,Colorado,80013,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.89600000000002,6,0.2,-26.875800000000012,2015,November,11
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Galena Nixon,Consumer,United States,Aurora,Colorado,80013,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.35999999999999,3,0.2,-3.8385000000000105,2015,November,11
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Elvis Oneill,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882000000000005,3,0.7,-25.8174,2015,November,11
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Herrod Rodriguez,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.11200000000001,8,0.2,17.6016,2017,November,11
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Cruz Sawyer,Consumer,United States,Charlotte,North Carolina,28205,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992000000000004,1,0.2,2.0993999999999993,2017,November,11
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Brenda Beard,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.3040000000000003,1,0.2,1.0737999999999999,2017,November,11
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Knox Summers,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96000000000004,5,0.2,67.99199999999996,2015,October,10
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Ashton Fletcher,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.909600000000001,2017,December,12
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Lisandra Mclean,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.78799999999999,2016,November,11
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Phoebe Nelson,Consumer,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.240000000000002,6,0.0,13.3476,2016,November,11
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ahmed Schultz,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096000000000004,14,0.2,14.534799999999997,2014,August,8
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Blaze Burton,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.720000000000001,2,0.2,1.6519999999999997,2014,August,8
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Stephen Hinton,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976000000000003,3,0.2,7.492499999999999,2014,August,8
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Shay Case,Consumer,United States,Columbus,Ohio,43229,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2014,August,8
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Marshall Henson,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.38129999999995,2015,March,3
119,US-2015-136476,2015-04-05,2015-04-10,Standard Class,GG-14650,Zachary Melendez,Corporate,United States,Bristol,Tennessee,37620,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79400000000004,1,0.7,-115.7156,2015,April,4
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Jackson Richards,Consumer,United States,Wilmington,Delaware,19805,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.345599999999997,2016,June,6
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Zephr Moore,Consumer,United States,Wilmington,Delaware,19805,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,2016,June,6
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Melvin Ramirez,Consumer,United States,Wilmington,Delaware,19805,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.436800000000005,2016,June,6
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Fuller Combs,Consumer,United States,Wilmington,Delaware,19805,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.75899999999999,2016,June,6
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Garrett Obrien,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.731599999999997,2016,June,6
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Garth Berry,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.579400000000078,2014,December,12
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Timothy Wong,Consumer,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.68200000000013,2014,September,9
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Ralph Keller,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.3880000000000003,2,0.7,-1.8308,2017,November,11
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Maryam Dejesus,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99200000000002,7,0.2,30.49899999999998,2017,November,11
129,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Jeanette Holland,Home Office,United States,Los Angeles,California,90004,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.160199999999996,2016,November,11
130,US-2016-125969,2016-11-06,2016-11-10,Second Class,LS-16975,Judith Fernandez,Home Office,United States,Los Angeles,California,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.241599999999977,2016,November,11
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Tate Ball,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.96999999999999,5,0.4,-11.993999999999993,2017,February,2
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Addison Workman,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.363999999999997,2017,February,2
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Abigail Hammond,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.973199999999998,2017,February,2
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Macaulay Greer,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,2016,October,10
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Leroy Woods,Consumer,United States,Roseville,California,95661,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.656799999999997,2016,October,10
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Hilel Sullivan,Consumer,United States,Roseville,California,95661,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.4559999999999995,2016,October,10
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Kuame Wolf,Consumer,United States,Roseville,California,95661,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9697999999999998,2016,October,10
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lillith Ford,Consumer,United States,Roseville,California,95661,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.661599999999996,2016,October,10
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Shaeleigh Bass,Consumer,United States,Roseville,California,95661,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.446400000000004,2016,October,10
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Laith Brooks,Consumer,United States,Roseville,California,95661,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.120000000000005,14,0.0,20.697599999999998,2016,October,10
141,CA-2016-110366,2016-09-05,2016-09-07,Second Class,JD-15895,Marshall Weiss,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.80000000000001,2,0.2,10.349999999999994,2016,September,9
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Karen Harrington,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0.0,2.3814,2017,September,9
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Ruby Freeman,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042000000000005,2017,September,9
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Graham Reyes,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,2017,September,9
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Kaseem Young,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.4300000000001,3,0.0,218.25179999999997,2017,December,12
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,MacKensie Allen,Consumer,United States,Pasadena,California,91104,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.157899999999998,2015,September,9
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Remedios Barron,Home Office,United States,Newark,Ohio,43055,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.90959999999999,2014,October,10
148,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Veronica Fox,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45000000000005,11,0.0,103.80150000000003,2016,December,12
149,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Jael Vega,Corporate,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9987999999999815,2016,December,12
150,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Dylan Russo,Corporate,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.5519999999999,2016,December,12
151,CA-2016-114489,2016-12-05,2016-12-09,Standard Class,JE-16165,Hakeem Livingston,Corporate,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,2016,December,12
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Rafael Hooper,Home Office,United States,Scottsdale,Arizona,85254,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.76599999999999,2016,March,3
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Macon Todd,Home Office,United States,Scottsdale,Arizona,85254,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.23879999999999,2016,March,3
154,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Aidan Blankenship,Corporate,United States,San Jose,California,95123,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.379999999999995,7,0.0,26.270999999999994,2015,May,5
155,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Macaulay Contreras,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0.0,48.539199999999994,2015,May,5
156,CA-2015-124919,2015-05-31,2015-06-02,First Class,SP-20650,Amir Winters,Corporate,United States,San Jose,California,95123,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.028799999999997,2015,May,5
157,CA-2015-118948,2015-05-28,2015-06-03,Standard Class,NK-18490,Lance Preston,Home Office,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0.0,1.7901,2015,May,5
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Oprah Schultz,Consumer,United States,Seattle,Washington,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.56800000000004,2,0.2,51.47639999999994,2014,March,3
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Quynn Green,Consumer,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8713999999999995,2016,November,11
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Charles Nichols,Consumer,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.9300000000001,7,0.0,236.23250000000002,2016,November,11
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Ebony French,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,2016,May,5
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Britanni Wiley,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38400000000001,2,0.2,1.359599999999995,2015,December,12
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Lacy Roman,Consumer,United States,Carlsbad,New Mexico,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.347999999999997,2016,November,11
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Raymond Rowe,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.680000000000003,2,0.2,9.687999999999999,2016,November,11
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Sara Hardy,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2014,September,9
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Riley Riley,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.951999999999,8,0.4,-1359.992000000002,2014,September,9
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Fitzgerald William,Consumer,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.634699999999995,2014,September,9
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Cody Cline,Consumer,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.0599999999997,9,0.3,-24.858000000000175,2014,September,9
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Dominic Pace,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.813599999999997,2014,September,9
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Colorado Boyd,Consumer,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.97999999999996,5,0.8,-453.84900000000005,2014,September,9
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Malik Ray,Consumer,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.998500000000007,2014,September,9
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Leonard Middleton,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.0,9.841800000000001,2014,August,8
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Cameran Bishop,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.260799999999996,2014,August,8
